step,global_step,loss,dpo_loss,implicit_acc,win_gap,lose_gap,raw_win_gap,raw_lose_gap,norm_win_gap,norm_lose_gap,norm_lose_gap_clipped,adaptive_norm_win_gap,adaptive_norm_lose_gap,adaptive_norm_lose_gap_clipped,adaptive_norm_mode,gap_normalization,gap_eps,lose_gap_clip_tau,mse_w,ref_mse_w,mse_l,ref_mse_l,loser_dominant_ratio,sigma_term,grad_norm,total_loss,anchored_total_loss,sft_loss,sft_reg_weight,lose_gap_weight,winner_abs_reg,winner_abs_reg_weight,winner_gap_reg,winner_gap_reg_weight,winner_gap_reg_margin,relu_win_gap_mean,relu_win_gap_max,win_gap_positive_ratio,mse_w_over_ref_mse_w,mse_l_over_ref_mse_l,reward_margin,kl_divergence,inside_term_mean,inside_term_min,inside_term_max,loss_region_mode,region_mask_weight,region_boundary_weight,region_outside_weight,mask_area_ratio,boundary_area_ratio,outside_area_ratio,region_weight_sum,boundary_mode,mask_weight,boundary_weight,outside_weight,mask_region_mse,boundary_region_mse,outside_region_mse,region_weighted_mse_w,region_weighted_mse_l,region_weighted_ref_mse_w,region_weighted_ref_mse_l,L_base,L_prop,L_gen,L_boundary,lambda_prop,lambda_gen,lambda_boundary_extra,exp18_extra_loss,m_w,m_l,m_w_ref,m_l_ref,propagation_coverage,generate_area_ratio,prop_conf_mean,prop_conf_p10,prop_conf_p50,prop_conf_p90,avg_num_sources_used,propagated_region_psnr,tau_conf,confidence_mode,propagation_target_mode
1,1,0.751037061214447,0.6928261518478394,1.0,-9.512607357464731e-05,0.0001335729903075844,-5.5145472288131714e-05,0.00010210275650024414,-9.512607357464731e-05,0.0001335729903075844,0.0001335729903075844,null,null,null,null,log_ratio,1e-06,1.0,0.5841328501701355,0.5841880440711975,0.7551654577255249,0.7550633549690247,1.0,0.5001606345176697,2.3007558422414456,0.751037061214447,0.751037061214447,0.5841328501701355,0.0,0.25,0.5841328501701355,0.05,7.503769302275032e-05,1.0,0.0,7.503769302275032e-05,0.00047100416850298643,0.3125,0.999905526638031,1.0001351833343506,-0.1710325926542282,1.1712312698364258e-05,0.000642596569377929,0.000642596569377929,0.000642596569377929,region,1.0,0.75,0.05,0.20432129502296448,0.05190429836511612,0.695629894733429,804.1968994140625,both,1.0,0.75,0.05,0.6964033246040344,0.5152752995491028,0.07308952510356903,0.5841328501701355,0.7551654577255249,0.5841880440711975,0.7550633549690247,0.7221078276634216,0.16649149358272552,0.0927177146077156,0.07644172012805939,0.1,0.05,0.1,0.0289292074739933,0.5841328501701355,0.7551654577255249,0.5841880440711975,0.7550633549690247,0.9595783948898315,0.04042162373661995,0.9527187347412109,0.9303921461105347,1.0,1.0,0.19856788218021393,28.661279678344727,0.5,oracle,latent_x0
10,10,0.7472078800201416,0.6785377860069275,1.0,-0.004193122498691082,0.006792261730879545,-0.0005676932632923126,0.0014842068776488304,-0.004193122498691082,0.006792261730879545,0.006792261730879545,null,null,null,null,log_ratio,1e-06,1.0,0.13585615158081055,0.13642385601997375,0.21939384937286377,0.21790963411331177,1.0,0.5073634386062622,3.0172049268973873,0.7472078800201416,0.7472078800201416,0.13585615158081055,0.0,0.25,0.13585615158081055,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9958386421203613,1.0068111419677734,-0.08353769034147263,0.00022912770509719849,0.029455941170454025,0.029455941170454025,0.029455941170454025,region,1.0,0.75,0.05,0.21054688096046448,0.05078125,0.689453125,819.25,both,1.0,0.75,0.05,0.16927552223205566,0.10086797177791595,0.007863917388021946,0.13585615158081055,0.21939384937286377,0.13642385601997375,0.21790963411331177,0.6853305697441101,0.31666481494903564,0.251812219619751,0.17620202898979187,0.1,0.05,0.1,0.0618773028254509,0.13585615158081055,0.21939384937286377,0.13642385601997375,0.21790963411331177,0.9330826997756958,0.0669172927737236,0.9248080849647522,0.718529462814331,1.0,1.0,0.23027370870113373,24.75341033935547,0.5,oracle,latent_x0
20,20,0.785593569278717,0.6913614869117737,1.0,0.013955455273389816,0.06120368465781212,2.1809362806379795e-05,0.0001859643671195954,0.013955455273389816,0.06120368465781212,0.06120368465781212,null,null,null,null,log_ratio,1e-06,1.0,0.0015376466326415539,0.0015158371534198523,0.0033083909656852484,0.0031224265694618225,1.0,0.5016818642616272,94.43396799353275,0.785593569278717,0.785593569278717,0.0015376466326415539,0.0,0.25,0.0015376466326415539,0.05,0.01747535914182663,1.0,0.0,0.01747535914182663,0.06592398136854172,0.6875,1.0143877267837524,1.0595576763153076,-0.0017707443330436945,5.1943352445960045e-05,0.006727329455316067,0.006727329455316067,0.006727329455316067,region,1.0,0.75,0.05,0.20703125,0.05156249925494194,0.693359375,810.0,both,1.0,0.75,0.05,0.001981108682230115,0.0009521741303615272,0.00015101683675311506,0.0015376466326415539,0.0033083909656852484,0.0015158371534198523,0.0031224265694618225,0.7089137434959412,0.40186598896980286,0.270993709564209,0.22943563759326935,0.1,0.05,0.1,0.07667984813451767,0.0015376466326415539,0.0033083909656852484,0.0015158371534198523,0.0031224265694618225,0.9620980024337769,0.03790199011564255,0.956852376461029,0.9392156600952148,1.0,1.0,0.22445248067378998,33.677608489990234,0.5,oracle,latent_x0
30,30,0.7253800630569458,0.6589241027832031,1.0,-0.0060230097733438015,0.031653992831707,-0.0023146849125623703,0.017228391021490097,-0.0060230097733438015,0.031653992831707,0.031653992831707,null,null,null,null,log_ratio,1e-06,1.0,0.3834112882614136,0.3857259750366211,0.5535647869110107,0.5363364219665527,1.0,0.5174135565757751,2.3617084622351747,0.7253800630569458,0.7253800630569458,0.3834112882614136,0.0,0.25,0.3834112882614136,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9939991235733032,1.032122254371643,-0.1701534539461136,0.003728419542312622,0.0696825385093689,0.0696825385093689,0.0696825385093689,region,1.0,0.75,0.05,0.236328125,0.05703125149011612,0.653124988079071,900.8500366210938,both,1.0,0.75,0.05,0.45568177103996277,0.31468385457992554,0.03489179536700249,0.3834112882614136,0.5535647869110107,0.3857259750366211,0.5363364219665527,0.6780946850776672,0.2677602469921112,0.162183478474617,0.12400167435407639,0.1,0.05,0.1,0.04728536680340767,0.3834112882614136,0.5535647869110107,0.3857259750366211,0.5363364219665527,0.9449966549873352,0.055003371089696884,0.9361871480941772,0.8156862854957581,1.0,1.0,0.2564033269882202,18.800935745239258,0.5,oracle,latent_x0
40,40,0.761047899723053,0.6713135242462158,1.0,-0.0072471983730793,0.006433544680476189,-0.0002035321667790413,0.00034290074836462736,-0.0072471983730793,0.006433544680476189,0.006433544680476189,null,null,null,null,log_ratio,1e-06,1.0,0.02709406055510044,0.027297593653202057,0.02449857071042061,0.024155670776963234,0.0,0.5110676884651184,8.151047977505874,0.761047899723053,0.761047899723053,0.02709406055510044,0.0,0.25,0.02709406055510044,0.05,0.0005250921240076423,1.0,0.0,0.0005250921240076423,0.0058202315121889114,0.125,0.9925439357757568,1.014195442199707,0.0025954891461879015,3.484264016151428e-05,0.04427792504429817,0.04427792504429817,0.04427792504429817,region,1.0,0.75,0.05,0.18632812798023224,0.05312500149011612,0.712109386920929,763.1500244140625,both,1.0,0.75,0.05,0.035597532987594604,0.018490377813577652,0.0010003865463659167,0.02709406055510044,0.02449857071042061,0.027297593653202057,0.024155670776963234,0.6731933355331421,0.47660714387893677,0.34614241123199463,0.22886720299720764,0.1,0.05,0.1,0.08785456418991089,0.02709406055510044,0.02449857071042061,0.027297593653202057,0.024155670776963234,0.953203022480011,0.0467970035970211,0.9400068521499634,0.8161764740943909,1.0,1.0,0.3188096284866333,21.70463752746582,0.5,oracle,latent_x0
50,50,0.7396880984306335,0.6751128435134888,1.0,-0.0022598716896027327,0.02008713409304619,-0.0014652200043201447,0.0156949944794178,-0.0022598716896027327,0.02008713409304619,0.02008713409304619,null,null,null,null,log_ratio,1e-06,1.0,0.6468241810798645,0.6482894420623779,0.7865766286849976,0.7708816528320312,1.0,0.5091010928153992,1.6516041190873438,0.7396880984306335,0.7396880984306335,0.6468241810798645,0.0,0.25,0.6468241810798645,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9977397918701172,1.020359754562378,-0.13975241780281067,0.003557443618774414,0.03640827536582947,0.03640827536582947,0.03640827536582947,region,1.0,0.75,0.05,0.20258788764476776,0.04819336161017418,0.705249011516571,785.8500366210938,both,1.0,0.75,0.05,0.773729681968689,0.560917317867279,0.08606097102165222,0.6468241810798645,0.7865766286849976,0.6482894420623779,0.7708816528320312,0.7074540257453918,0.2061188668012619,0.08179507404565811,0.07532437145709991,0.1,0.05,0.1,0.032234080135822296,0.6468241810798645,0.7865766286849976,0.6482894420623779,0.7708816528320312,0.9502921104431152,0.049707893282175064,0.9511137008666992,1.0,1.0,1.0,0.15095555782318115,24.27753257751465,0.5,oracle,latent_x0
60,60,0.7246009111404419,0.6537285447120667,1.0,-0.013068417087197304,0.012250781059265137,-0.002682493068277836,0.0030569592490792274,-0.013068417087197304,0.012250781059265137,0.012250781059265137,null,null,null,null,log_ratio,1e-06,1.0,0.20442377030849457,0.20710626244544983,0.24365860223770142,0.24060164391994476,0.0,0.5201529860496521,6.8968421574426255,0.7246009111404419,0.7246009111404419,0.20442377030849457,0.0,0.25,0.20442377030849457,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9870477318763733,1.0127054452896118,-0.039234839379787445,9.362399578094482e-05,0.08065555989742279,0.08065555989742279,0.08065555989742279,region,1.0,0.75,0.05,0.16171875596046448,0.044921875,0.751953125,676.0000610351562,both,1.0,0.75,0.05,0.27099287509918213,0.15171033143997192,0.008866843767464161,0.20442377030849457,0.24365860223770142,0.20710626244544983,0.24060164391994476,0.663949728012085,0.3269970417022705,0.19673146307468414,0.18114879727363586,0.1,0.05,0.1,0.060651157051324844,0.20442377030849457,0.24365860223770142,0.20710626244544983,0.24060164391994476,0.9566105604171753,0.04338942468166351,0.9603971242904663,1.0,1.0,1.0,0.03171553462743759,25.881725311279297,0.5,oracle,latent_x0
70,70,0.7270292043685913,0.6267936825752258,1.0,-0.003641114803031087,0.09650175273418427,-1.5279394574463367e-05,0.000752956373617053,-0.003641114803031087,0.09650175273418427,0.09650175273418427,null,null,null,null,log_ratio,1e-06,1.0,0.004034597426652908,0.004049877170473337,0.008371380157768726,0.007618424016982317,1.0,0.534652590751648,24.833423259236838,0.7270292043685913,0.7270292043685913,0.004034597426652908,0.0,0.25,0.004034597426652908,0.05,0.0041718995198607445,1.0,0.0,0.0041718995198607445,0.014546885155141354,0.5625,0.9962270855903625,1.0988335609436035,-0.004336782265454531,0.00018441909924149513,0.13883276283740997,0.13883276283740997,0.13883276283740997,region,1.0,0.75,0.05,0.23046875,0.05625000223517418,0.662109375,881.0000610351562,both,1.0,0.75,0.05,0.00503124063834548,0.0027335688937455416,0.000262536050286144,0.004034597426652908,0.008371380157768726,0.004049877170473337,0.007618424016982317,0.6311672925949097,0.4964309334754944,0.3574139475822449,0.2834814488887787,0.1,0.05,0.1,0.09586194157600403,0.004034597426652908,0.008371380157768726,0.004049877170473337,0.007618424016982317,0.9406206607818604,0.05937933549284935,0.9306163191795349,0.772549033164978,1.0,1.0,0.30164676904678345,22.178495407104492,0.5,oracle,latent_x0
80,80,0.7025460004806519,0.6355245113372803,1.0,-0.004904287867248058,0.07544118165969849,-0.001820320263504982,0.047382503747940063,-0.004904287867248058,0.07544118165969849,0.07544118165969849,null,null,null,null,log_ratio,1e-06,1.0,0.3674538731575012,0.36927419900894165,0.6523638963699341,0.6049813628196716,1.0,0.5296708345413208,2.008468931116017,0.7025460004806519,0.7025460004806519,0.3674538731575012,0.0,0.25,0.3674538731575012,0.05,2.533192287046404e-07,1.0,0.0,2.533192287046404e-07,4.0531076592742465e-06,0.0625,0.9950705170631409,1.0783206224441528,-0.2849099934101105,0.0113905668258667,0.11882291734218597,0.11882291734218597,0.11882291734218597,region,1.0,0.75,0.05,0.20546875894069672,0.05439453199505806,0.68896484375,816.8751220703125,both,1.0,0.75,0.05,0.44684210419654846,0.3115479350090027,0.022413546219468117,0.3674538731575012,0.6523638963699341,0.36927419900894165,0.6049813628196716,0.6538974642753601,0.26630157232284546,0.16691724956035614,0.13672544062137604,0.1,0.05,0.1,0.048648566007614136,0.3674538731575012,0.6523638963699341,0.36927419900894165,0.6049813628196716,0.9327435493469238,0.06725646555423737,0.9278092384338379,0.7901960611343384,1.0,1.0,0.2302522361278534,18.677154541015625,0.5,oracle,latent_x0
90,90,0.7283466458320618,0.6245223879814148,1.0,-0.005769778974354267,0.09097228944301605,-1.2524935300461948e-05,0.00022005489154253155,-0.005769778974354267,0.09097228944301605,0.09097228944301605,null,null,null,null,log_ratio,1e-06,1.0,0.002081526443362236,0.0020940513350069523,0.002511825645342469,0.002291770651936531,1.0,0.5355808138847351,9.73593626983326,0.7283466458320618,0.7283466458320618,0.002081526443362236,0.0,0.25,0.002081526443362236,0.05,0.0016651162877678871,1.0,0.0,0.0016651162877678871,0.013553502969443798,0.1875,0.9940188527107239,1.0960196256637573,-0.0004302994057070464,5.188246723264456e-05,0.14256425201892853,0.14256425201892853,0.14256425201892853,region,1.0,0.75,0.05,0.17226563394069672,0.05234375223517418,0.727734386920929,726.1500244140625,both,1.0,0.75,0.05,0.0027758206706494093,0.0014282215852290392,0.0001411128614563495,0.002081526443362236,0.002511825645342469,0.0020940513350069523,0.002291770651936531,0.6262915730476379,0.5136483907699585,0.42251113057136536,0.2956468462944031,0.1,0.05,0.1,0.10205508023500443,0.002081526443362236,0.002511825645342469,0.0020940513350069523,0.002291770651936531,0.9337255954742432,0.06627441942691803,0.9262598156929016,0.7624509930610657,1.0,1.0,0.3020778298377991,22.69340705871582,0.5,oracle,latent_x0
