stack_id,sample_id,source_type,gate32_prior_classification,status,num_frames,pred_dir,winner_dir,condition_dir,mask_dir,full_psnr_local,mask_psnr_local,outside_psnr_local,masked_mae_local,black_frame_ratio,temporal_absdiff_mean,temporal_absdiff_max,dense_contact_sheet,animated_gif,classification,reason,review_method,reviewer_pass,metric_model_label,metric_gt_video_path,metric_prediction_video_path,metric_mask_path,metric_issue,metric_whole_video_psnr,metric_whole_video_ssim,metric_mask_region_psnr,metric_mask_region_ssim,metric_mask_bbox_psnr,metric_mask_bbox_ssim,metric_strict_mask_pixel_psnr,metric_boundary_psnr,metric_boundary_ssim,metric_boundary_pixel_psnr,metric_outside_diff_mean,metric_outside_diff_max,metric_outside_region_diff_mean,metric_outside_region_diff_max,metric_whole_video_lpips,metric_ewarp_mask_region,metric_temporal_diff_delta_vs_gt,log_path
DE-A_sft_canonical_raw6_d0_propainter,REAL_ENV114_00004_004_02,REAL,medium-hard,OK,24,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/stacks/DE-A_sft_canonical_raw6_d0_propainter/diffueraser/raw_frames/REAL_ENV114_00004_004_02,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/winner_frames/REAL_ENV114_00004_004_02,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/condition_frames/REAL_ENV114_00004_004_02,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/mask_frames/REAL_ENV114_00004_004_02,22.26664155341656,23.556212469877522,22.26189755084518,12.625499606132507,0.0,4.649576190859079,10.213189125061035,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/review_v2/dense_contact_sheets/DE-A_sft_canonical_raw6_d0_propainter/REAL_ENV114_00004_004_02.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/review_v2/animated_gif/DE-A_sft_canonical_raw6_d0_propainter/REAL_ENV114_00004_004_02.gif,MEDIUM_HARD_ELIGIBLE,finite visible defect without global collapse,dense_temporal_evidence_generated,True,DE-A_sft_canonical_raw6_d0_propainter,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/winner_frames/REAL_ENV114_00004_004_02,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/stacks/DE-A_sft_canonical_raw6_d0_propainter/diffueraser/raw_frames/REAL_ENV114_00004_004_02,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/mask_frames/REAL_ENV114_00004_004_02,,22.920064294182197,0.857974447933267,24.57111820909797,0.7684055560382536,24.57111820909797,0.7684055560382536,24.84723533527846,24.712130734123658,0.7985171797541651,24.621262673278235,12.419643958409628,200.58333333333334,12.419643958409628,200.58333333333334,0.08097729614625375,1.730238821397981,1.730238821397981,
DE-A_sft_canonical_raw6_d0_propainter,BLENDER_CON001_00332,BLENDER,medium-hard,OK,24,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/stacks/DE-A_sft_canonical_raw6_d0_propainter/diffueraser/raw_frames/BLENDER_CON001_00332,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/winner_frames/BLENDER_CON001_00332,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/condition_frames/BLENDER_CON001_00332,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/mask_frames/BLENDER_CON001_00332,31.71212320204549,23.93804523104161,32.321517287163594,11.73819649219513,0.0,0.014156671498009624,0.19893166422843933,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/review_v2/dense_contact_sheets/DE-A_sft_canonical_raw6_d0_propainter/BLENDER_CON001_00332.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/review_v2/animated_gif/DE-A_sft_canonical_raw6_d0_propainter/BLENDER_CON001_00332.gif,MEDIUM_HARD_ELIGIBLE,finite visible defect without global collapse,dense_temporal_evidence_generated,True,DE-A_sft_canonical_raw6_d0_propainter,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/winner_frames/BLENDER_CON001_00332,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/stacks/DE-A_sft_canonical_raw6_d0_propainter/diffueraser/raw_frames/BLENDER_CON001_00332,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/mask_frames/BLENDER_CON001_00332,,33.54893055884584,0.9423497116947491,28.726781827962807,0.9411574745622873,28.726781827962807,0.9411574745622873,24.118460575062368,28.866177738669183,0.9360194879385183,25.697800144836236,2.94013104836146,145.0,2.94013104836146,145.0,0.10597016538182895,0.02851888215762143,0.02851888215762143,
DE-A_sft_canonical_raw6_d0_propainter,BLENDER_CON001_00590,BLENDER,medium-hard,OK,24,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/stacks/DE-A_sft_canonical_raw6_d0_propainter/diffueraser/raw_frames/BLENDER_CON001_00590,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/winner_frames/BLENDER_CON001_00590,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/condition_frames/BLENDER_CON001_00590,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/mask_frames/BLENDER_CON001_00590,31.811384711308918,21.471052452922844,32.22084177164097,16.086790164311726,0.0,0.024709631063160487,0.22791658341884613,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/review_v2/dense_contact_sheets/DE-A_sft_canonical_raw6_d0_propainter/BLENDER_CON001_00590.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/review_v2/animated_gif/DE-A_sft_canonical_raw6_d0_propainter/BLENDER_CON001_00590.gif,MEDIUM_HARD_ELIGIBLE,finite visible defect without global collapse,dense_temporal_evidence_generated,True,DE-A_sft_canonical_raw6_d0_propainter,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/winner_frames/BLENDER_CON001_00590,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/stacks/DE-A_sft_canonical_raw6_d0_propainter/diffueraser/raw_frames/BLENDER_CON001_00590,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/mask_frames/BLENDER_CON001_00590,,34.01505911914512,0.9324913805976339,27.10047660464568,0.772048440831061,27.10047660464568,0.772048440831061,21.625995647472383,27.411087972472725,0.7924012591389528,23.113863688959622,2.8504506051540375,104.5,2.8504506051540375,104.5,0.07691511853287618,0.23105935536912747,0.23105935536912747,
DE-A_sft_canonical_raw6_d0_propainter,BLENDER_CON001_00636,BLENDER,medium-hard,OK,24,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/stacks/DE-A_sft_canonical_raw6_d0_propainter/diffueraser/raw_frames/BLENDER_CON001_00636,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/winner_frames/BLENDER_CON001_00636,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/condition_frames/BLENDER_CON001_00636,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/mask_frames/BLENDER_CON001_00636,22.36711354771458,13.96844042203832,28.49304525851167,36.4609891573588,0.0,0.0848105155552427,0.5168954133987427,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/review_v2/dense_contact_sheets/DE-A_sft_canonical_raw6_d0_propainter/BLENDER_CON001_00636.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/review_v2/animated_gif/DE-A_sft_canonical_raw6_d0_propainter/BLENDER_CON001_00636.gif,HARD_BUT_PLAUSIBLE,strong finite local/temporal defect,dense_temporal_evidence_generated,True,DE-A_sft_canonical_raw6_d0_propainter,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/winner_frames/BLENDER_CON001_00636,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/stacks/DE-A_sft_canonical_raw6_d0_propainter/diffueraser/raw_frames/BLENDER_CON001_00636,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/mask_frames/BLENDER_CON001_00636,,22.61941319637675,0.8579723080486675,17.21082803419047,0.546516657348959,17.21082803419047,0.546516657348959,13.993975690244476,17.3783957549563,0.5527875192024156,22.395782021073916,4.714764793713887,166.70833333333334,4.714764793713887,166.70833333333334,0.12125955273707707,0.07960207348451544,0.07960207348451544,
DE-A_sft_canonical_raw6_d0_propainter,REAL_ENV024_00002_008_01,REAL,trivial-bad,OK,24,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/stacks/DE-A_sft_canonical_raw6_d0_propainter/diffueraser/raw_frames/REAL_ENV024_00002_008_01,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/winner_frames/REAL_ENV024_00002_008_01,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/condition_frames/REAL_ENV024_00002_008_01,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/mask_frames/REAL_ENV024_00002_008_01,22.957868305751806,18.030654076559653,23.74692059550718,25.290884733200073,0.0,5.394558360179265,9.25875473022461,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/review_v2/dense_contact_sheets/DE-A_sft_canonical_raw6_d0_propainter/REAL_ENV024_00002_008_01.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/review_v2/animated_gif/DE-A_sft_canonical_raw6_d0_propainter/REAL_ENV024_00002_008_01.gif,MEDIUM_HARD_ELIGIBLE,finite visible defect without global collapse,dense_temporal_evidence_generated,True,DE-A_sft_canonical_raw6_d0_propainter,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/winner_frames/REAL_ENV024_00002_008_01,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/stacks/DE-A_sft_canonical_raw6_d0_propainter/diffueraser/raw_frames/REAL_ENV024_00002_008_01,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/mask_frames/REAL_ENV024_00002_008_01,,24.636894214370255,0.9013230719136186,20.455718545155474,0.6601692332469695,20.455718545155474,0.6601692332469695,18.64616229288729,20.615500475136745,0.6682885518591025,20.18730172585329,10.33094302813212,128.5,10.33094302813212,128.5,0.07204731305440266,1.59649581030902,1.59649581030902,
DE-A_sft_canonical_raw6_d0_propainter,REAL_ENV102_00001_002_02,REAL,trivial-bad,OK,24,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/stacks/DE-A_sft_canonical_raw6_d0_propainter/diffueraser/raw_frames/REAL_ENV102_00001_002_02,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/winner_frames/REAL_ENV102_00001_002_02,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/condition_frames/REAL_ENV102_00001_002_02,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/mask_frames/REAL_ENV102_00001_002_02,27.89285560764866,19.8152890751191,29.966754232128846,18.18921446800232,0.0,1.5750565752387047,3.2567319869995117,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/review_v2/dense_contact_sheets/DE-A_sft_canonical_raw6_d0_propainter/REAL_ENV102_00001_002_02.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/review_v2/animated_gif/DE-A_sft_canonical_raw6_d0_propainter/REAL_ENV102_00001_002_02.gif,MEDIUM_HARD_ELIGIBLE,finite visible defect without global collapse,dense_temporal_evidence_generated,True,DE-A_sft_canonical_raw6_d0_propainter,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/winner_frames/REAL_ENV102_00001_002_02,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/stacks/DE-A_sft_canonical_raw6_d0_propainter/diffueraser/raw_frames/REAL_ENV102_00001_002_02,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/mask_frames/REAL_ENV102_00001_002_02,,28.053861151755598,0.9749288771851415,21.705445411320596,0.9383909533193884,21.705445411320596,0.9383909533193884,19.838167113524545,21.915900087345893,0.938404986316354,20.566266320654663,5.793299376964569,107.375,5.793299376964569,107.375,0.06676060023407142,1.9489243201425543,1.9489243201425543,
DE-A_sft_canonical_raw6_d0_propainter,REAL_ENV102_00001_003_01,REAL,trivial-bad,OK,24,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/stacks/DE-A_sft_canonical_raw6_d0_propainter/diffueraser/raw_frames/REAL_ENV102_00001_003_01,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/winner_frames/REAL_ENV102_00001_003_01,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/condition_frames/REAL_ENV102_00001_003_01,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/mask_frames/REAL_ENV102_00001_003_01,23.922355365799174,12.278418603161688,35.46851753340751,48.085116704305015,0.0,1.1193714837233226,2.203242540359497,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/review_v2/dense_contact_sheets/DE-A_sft_canonical_raw6_d0_propainter/REAL_ENV102_00001_003_01.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/review_v2/animated_gif/DE-A_sft_canonical_raw6_d0_propainter/REAL_ENV102_00001_003_01.gif,HARD_BUT_PLAUSIBLE,strong finite local/temporal defect,dense_temporal_evidence_generated,True,DE-A_sft_canonical_raw6_d0_propainter,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/winner_frames/REAL_ENV102_00001_003_01,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/stacks/DE-A_sft_canonical_raw6_d0_propainter/diffueraser/raw_frames/REAL_ENV102_00001_003_01,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/mask_frames/REAL_ENV102_00001_003_01,,23.981905273717143,0.9434365437615635,13.816556146288335,-0.18068397588963828,13.816556146288335,-0.18068397588963828,12.228191898185662,14.098847599935356,-0.16984271078474447,23.856221818633696,2.936618357896805,52.208333333333336,2.936618357896805,52.208333333333336,0.06604194082319736,1.6196186378415998,1.6196186378415998,
DE-A_sft_canonical_raw6_d0_propainter,BLENDER_FOREST039_00117,BLENDER,trivial-bad,OK,24,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/stacks/DE-A_sft_canonical_raw6_d0_propainter/diffueraser/raw_frames/BLENDER_FOREST039_00117,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/winner_frames/BLENDER_FOREST039_00117,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/condition_frames/BLENDER_FOREST039_00117,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/mask_frames/BLENDER_FOREST039_00117,24.32653703194423,17.03229389713397,24.408836651896053,27.62569483121236,0.0,0.396417124196887,3.9543638229370117,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/review_v2/dense_contact_sheets/DE-A_sft_canonical_raw6_d0_propainter/BLENDER_FOREST039_00117.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/review_v2/animated_gif/DE-A_sft_canonical_raw6_d0_propainter/BLENDER_FOREST039_00117.gif,HARD_BUT_PLAUSIBLE,strong finite local/temporal defect,dense_temporal_evidence_generated,True,DE-A_sft_canonical_raw6_d0_propainter,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/winner_frames/BLENDER_FOREST039_00117,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/stacks/DE-A_sft_canonical_raw6_d0_propainter/diffueraser/raw_frames/BLENDER_FOREST039_00117,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/mask_frames/BLENDER_FOREST039_00117,,27.56247104974197,0.9606158632618059,23.861315625622023,0.9391137256759197,23.861315625622023,0.9391137256759197,17.557463197068873,24.143628717579166,0.940461475706674,19.686838826745706,7.960585375626882,125.5,7.960585375626882,125.5,0.07214378627638023,4.784582086595829,4.784582086595829,
DE-A_sft_canonical_raw6_d0_propainter,BLENDER_FOREST039_00530,BLENDER,trivial-bad,OK,24,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/stacks/DE-A_sft_canonical_raw6_d0_propainter/diffueraser/raw_frames/BLENDER_FOREST039_00530,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/winner_frames/BLENDER_FOREST039_00530,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/condition_frames/BLENDER_FOREST039_00530,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/mask_frames/BLENDER_FOREST039_00530,25.801513038087467,16.256476765920954,26.045726350175745,29.845156749089558,0.0,0.34066659832994145,3.1680660247802734,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/review_v2/dense_contact_sheets/DE-A_sft_canonical_raw6_d0_propainter/BLENDER_FOREST039_00530.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/review_v2/animated_gif/DE-A_sft_canonical_raw6_d0_propainter/BLENDER_FOREST039_00530.gif,HARD_BUT_PLAUSIBLE,strong finite local/temporal defect,dense_temporal_evidence_generated,True,DE-A_sft_canonical_raw6_d0_propainter,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/winner_frames/BLENDER_FOREST039_00530,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/stacks/DE-A_sft_canonical_raw6_d0_propainter/diffueraser/raw_frames/BLENDER_FOREST039_00530,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/mask_frames/BLENDER_FOREST039_00530,,28.62374335501769,0.9644016781414964,23.735100426746474,0.9615457715943005,23.735100426746474,0.9615457715943005,16.78716971511395,24.070952727895104,0.9616811493483435,19.096602439282076,6.727155248324077,119.08333333333333,6.727155248324077,119.08333333333333,0.06955963280051947,3.2758596808771077,3.2758596808771077,
DE-A_sft_canonical_raw6_d0_propainter,BLENDER_CON001_00742,BLENDER,medium-hard,OK,24,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/stacks/DE-A_sft_canonical_raw6_d0_propainter/diffueraser/raw_frames/BLENDER_CON001_00742,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/winner_frames/BLENDER_CON001_00742,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/condition_frames/BLENDER_CON001_00742,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/mask_frames/BLENDER_CON001_00742,31.482538717274213,28.078218325583666,31.57752345193045,7.087893704573314,0.0,0.022445584210800007,0.38410553336143494,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/review_v2/dense_contact_sheets/DE-A_sft_canonical_raw6_d0_propainter/BLENDER_CON001_00742.jpg,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/review_v2/animated_gif/DE-A_sft_canonical_raw6_d0_propainter/BLENDER_CON001_00742.gif,MEDIUM_HARD_ELIGIBLE,finite visible defect without global collapse,dense_temporal_evidence_generated,True,DE-A_sft_canonical_raw6_d0_propainter,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/winner_frames/BLENDER_CON001_00742,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp25_vor_or_preference_data/diffueraser_root_cause_matrix_v2_20260625_131650/stacks/DE-A_sft_canonical_raw6_d0_propainter/diffueraser/raw_frames/BLENDER_CON001_00742,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/materialized/gate32_canonical_d0_24f/mask_frames/BLENDER_CON001_00742,,34.093667001415255,0.9546202417630653,29.15551885050682,0.5744260489975753,29.15551885050682,0.5744260489975753,28.598265520141037,29.417037634010722,0.5864272602656152,29.2880669964399,3.0968708992004395,94.0,3.0968708992004395,94.0,0.05969732704882821,0.008317143842502357,0.008317143842502357,
