sample_id,split,recipe,checkpoint,condition_path,winner_path,mask_path,raw_step0,raw_stepN,full_psnr_delta,mask_psnr_delta,boundary_psnr_delta,outside_psnr_delta,lpips_delta,ewarp_delta,fogging,over_erasure,boundary_damage,outside_damage,temporal_artifact,classification,reason,run_id,review_step0,review_sheet_step0
pseudo_search_0000_BLENDER_MOUNTAIN002__exp45_pair000__s0__f3,search,SFT-B,step0,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0000_BLENDER_MOUNTAIN002__exp45_pair000__s0__f3,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0000_BLENDER_MOUNTAIN002__exp45_pair000__s0__f3/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/step0_baseline_shard0/eval/search/pseudo_search_0000_BLENDER_MOUNTAIN002__exp45_pair000__s0__f3/step0/evidence/raw_output.mp4,0.0,0.0,0.0,0.0,nan,0.0,NO_OBVIOUS_GLOBAL_FOGGING,BASELINE_NOT_APPLICABLE,NO_OBVIOUS_BASELINE_BOUNDARY_BREAK,NO_OBVIOUS_BASELINE_OUTSIDE_DAMAGE,NO_OBVIOUS_BLACK_OR_EMPTY_FRAMES_IN_MONTAGE,BASELINE_REVIEWED,"Codex inspected search and shadow Step0 temporal-strip and midframe contact sheets; baseline is usable as reference, not a quality-positive claim.",step0_baseline,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0000_BLENDER_MOUNTAIN002__exp45_pair000__s0__f3/evidence/temporal_strip_16.jpg,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0000_BLENDER_MOUNTAIN002__exp45_pair000__s0__f3/evidence/midframe_review_sheet.jpg
pseudo_search_0001_BLENDER_MOUNTAIN002__exp45_pair001__s0__f5,search,SFT-B,step0,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0001_BLENDER_MOUNTAIN002__exp45_pair001__s0__f5,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0001_BLENDER_MOUNTAIN002__exp45_pair001__s0__f5/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/step0_baseline_shard0/eval/search/pseudo_search_0001_BLENDER_MOUNTAIN002__exp45_pair001__s0__f5/step0/evidence/raw_output.mp4,0.0,0.0,0.0,0.0,nan,0.0,NO_OBVIOUS_GLOBAL_FOGGING,BASELINE_NOT_APPLICABLE,NO_OBVIOUS_BASELINE_BOUNDARY_BREAK,NO_OBVIOUS_BASELINE_OUTSIDE_DAMAGE,NO_OBVIOUS_BLACK_OR_EMPTY_FRAMES_IN_MONTAGE,BASELINE_REVIEWED,"Codex inspected search and shadow Step0 temporal-strip and midframe contact sheets; baseline is usable as reference, not a quality-positive claim.",step0_baseline,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0001_BLENDER_MOUNTAIN002__exp45_pair001__s0__f5/evidence/temporal_strip_16.jpg,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0001_BLENDER_MOUNTAIN002__exp45_pair001__s0__f5/evidence/midframe_review_sheet.jpg
pseudo_search_0002_BLENDER_MOUNTAIN002__exp45_pair002__s0__f7,search,SFT-B,step0,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0002_BLENDER_MOUNTAIN002__exp45_pair002__s0__f7,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0002_BLENDER_MOUNTAIN002__exp45_pair002__s0__f7/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/step0_baseline_shard0/eval/search/pseudo_search_0002_BLENDER_MOUNTAIN002__exp45_pair002__s0__f7/step0/evidence/raw_output.mp4,0.0,0.0,0.0,0.0,nan,0.0,NO_OBVIOUS_GLOBAL_FOGGING,BASELINE_NOT_APPLICABLE,NO_OBVIOUS_BASELINE_BOUNDARY_BREAK,NO_OBVIOUS_BASELINE_OUTSIDE_DAMAGE,NO_OBVIOUS_BLACK_OR_EMPTY_FRAMES_IN_MONTAGE,BASELINE_REVIEWED,"Codex inspected search and shadow Step0 temporal-strip and midframe contact sheets; baseline is usable as reference, not a quality-positive claim.",step0_baseline,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0002_BLENDER_MOUNTAIN002__exp45_pair002__s0__f7/evidence/temporal_strip_16.jpg,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0002_BLENDER_MOUNTAIN002__exp45_pair002__s0__f7/evidence/midframe_review_sheet.jpg
pseudo_search_0003_BLENDER_MOUNTAIN002__exp45_pair003__s6__f3,search,SFT-B,step0,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0003_BLENDER_MOUNTAIN002__exp45_pair003__s6__f3,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0003_BLENDER_MOUNTAIN002__exp45_pair003__s6__f3/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/step0_baseline_shard1/eval/search/pseudo_search_0003_BLENDER_MOUNTAIN002__exp45_pair003__s6__f3/step0/evidence/raw_output.mp4,0.0,0.0,0.0,0.0,nan,0.0,NO_OBVIOUS_GLOBAL_FOGGING,BASELINE_NOT_APPLICABLE,NO_OBVIOUS_BASELINE_BOUNDARY_BREAK,NO_OBVIOUS_BASELINE_OUTSIDE_DAMAGE,NO_OBVIOUS_BLACK_OR_EMPTY_FRAMES_IN_MONTAGE,BASELINE_REVIEWED,"Codex inspected search and shadow Step0 temporal-strip and midframe contact sheets; baseline is usable as reference, not a quality-positive claim.",step0_baseline,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0003_BLENDER_MOUNTAIN002__exp45_pair003__s6__f3/evidence/temporal_strip_16.jpg,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0003_BLENDER_MOUNTAIN002__exp45_pair003__s6__f3/evidence/midframe_review_sheet.jpg
pseudo_search_0004_BLENDER_MOUNTAIN002__exp45_pair004__s6__f5,search,SFT-B,step0,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0004_BLENDER_MOUNTAIN002__exp45_pair004__s6__f5,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0004_BLENDER_MOUNTAIN002__exp45_pair004__s6__f5/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/step0_baseline_shard1/eval/search/pseudo_search_0004_BLENDER_MOUNTAIN002__exp45_pair004__s6__f5/step0/evidence/raw_output.mp4,0.0,0.0,0.0,0.0,nan,0.0,NO_OBVIOUS_GLOBAL_FOGGING,BASELINE_NOT_APPLICABLE,NO_OBVIOUS_BASELINE_BOUNDARY_BREAK,NO_OBVIOUS_BASELINE_OUTSIDE_DAMAGE,NO_OBVIOUS_BLACK_OR_EMPTY_FRAMES_IN_MONTAGE,BASELINE_REVIEWED,"Codex inspected search and shadow Step0 temporal-strip and midframe contact sheets; baseline is usable as reference, not a quality-positive claim.",step0_baseline,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0004_BLENDER_MOUNTAIN002__exp45_pair004__s6__f5/evidence/temporal_strip_16.jpg,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0004_BLENDER_MOUNTAIN002__exp45_pair004__s6__f5/evidence/midframe_review_sheet.jpg
pseudo_search_0005_BLENDER_MOUNTAIN002__exp45_pair005__s6__f7,search,SFT-B,step0,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0005_BLENDER_MOUNTAIN002__exp45_pair005__s6__f7,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0005_BLENDER_MOUNTAIN002__exp45_pair005__s6__f7/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/step0_baseline_shard1/eval/search/pseudo_search_0005_BLENDER_MOUNTAIN002__exp45_pair005__s6__f7/step0/evidence/raw_output.mp4,0.0,0.0,0.0,0.0,nan,0.0,NO_OBVIOUS_GLOBAL_FOGGING,BASELINE_NOT_APPLICABLE,NO_OBVIOUS_BASELINE_BOUNDARY_BREAK,NO_OBVIOUS_BASELINE_OUTSIDE_DAMAGE,NO_OBVIOUS_BLACK_OR_EMPTY_FRAMES_IN_MONTAGE,BASELINE_REVIEWED,"Codex inspected search and shadow Step0 temporal-strip and midframe contact sheets; baseline is usable as reference, not a quality-positive claim.",step0_baseline,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0005_BLENDER_MOUNTAIN002__exp45_pair005__s6__f7/evidence/temporal_strip_16.jpg,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0005_BLENDER_MOUNTAIN002__exp45_pair005__s6__f7/evidence/midframe_review_sheet.jpg
pseudo_search_0006_BLENDER_MOUNTAIN002__exp45_pair006__s1__f3,search,SFT-B,step0,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0006_BLENDER_MOUNTAIN002__exp45_pair006__s1__f3,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0006_BLENDER_MOUNTAIN002__exp45_pair006__s1__f3/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/step0_baseline_shard2/eval/search/pseudo_search_0006_BLENDER_MOUNTAIN002__exp45_pair006__s1__f3/step0/evidence/raw_output.mp4,0.0,0.0,0.0,0.0,nan,0.0,NO_OBVIOUS_GLOBAL_FOGGING,BASELINE_NOT_APPLICABLE,NO_OBVIOUS_BASELINE_BOUNDARY_BREAK,NO_OBVIOUS_BASELINE_OUTSIDE_DAMAGE,NO_OBVIOUS_BLACK_OR_EMPTY_FRAMES_IN_MONTAGE,BASELINE_REVIEWED,"Codex inspected search and shadow Step0 temporal-strip and midframe contact sheets; baseline is usable as reference, not a quality-positive claim.",step0_baseline,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0006_BLENDER_MOUNTAIN002__exp45_pair006__s1__f3/evidence/temporal_strip_16.jpg,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0006_BLENDER_MOUNTAIN002__exp45_pair006__s1__f3/evidence/midframe_review_sheet.jpg
pseudo_search_0007_BLENDER_MOUNTAIN002__exp45_pair007__s1__f5,search,SFT-B,step0,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0007_BLENDER_MOUNTAIN002__exp45_pair007__s1__f5,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0007_BLENDER_MOUNTAIN002__exp45_pair007__s1__f5/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/step0_baseline_shard2/eval/search/pseudo_search_0007_BLENDER_MOUNTAIN002__exp45_pair007__s1__f5/step0/evidence/raw_output.mp4,0.0,0.0,0.0,0.0,nan,0.0,NO_OBVIOUS_GLOBAL_FOGGING,BASELINE_NOT_APPLICABLE,NO_OBVIOUS_BASELINE_BOUNDARY_BREAK,NO_OBVIOUS_BASELINE_OUTSIDE_DAMAGE,NO_OBVIOUS_BLACK_OR_EMPTY_FRAMES_IN_MONTAGE,BASELINE_REVIEWED,"Codex inspected search and shadow Step0 temporal-strip and midframe contact sheets; baseline is usable as reference, not a quality-positive claim.",step0_baseline,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0007_BLENDER_MOUNTAIN002__exp45_pair007__s1__f5/evidence/temporal_strip_16.jpg,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0007_BLENDER_MOUNTAIN002__exp45_pair007__s1__f5/evidence/midframe_review_sheet.jpg
pseudo_search_0008_BLENDER_MOUNTAIN002__exp45_pair008__s1__f7,search,SFT-B,step0,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0008_BLENDER_MOUNTAIN002__exp45_pair008__s1__f7,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0008_BLENDER_MOUNTAIN002__exp45_pair008__s1__f7/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/step0_baseline_shard2/eval/search/pseudo_search_0008_BLENDER_MOUNTAIN002__exp45_pair008__s1__f7/step0/evidence/raw_output.mp4,0.0,0.0,0.0,0.0,nan,0.0,NO_OBVIOUS_GLOBAL_FOGGING,BASELINE_NOT_APPLICABLE,NO_OBVIOUS_BASELINE_BOUNDARY_BREAK,NO_OBVIOUS_BASELINE_OUTSIDE_DAMAGE,NO_OBVIOUS_BLACK_OR_EMPTY_FRAMES_IN_MONTAGE,BASELINE_REVIEWED,"Codex inspected search and shadow Step0 temporal-strip and midframe contact sheets; baseline is usable as reference, not a quality-positive claim.",step0_baseline,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0008_BLENDER_MOUNTAIN002__exp45_pair008__s1__f7/evidence/temporal_strip_16.jpg,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0008_BLENDER_MOUNTAIN002__exp45_pair008__s1__f7/evidence/midframe_review_sheet.jpg
pseudo_search_0009_BLENDER_MOUNTAIN002__exp45_pair009__s5__f3,search,SFT-B,step0,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/condition_frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0009_BLENDER_MOUNTAIN002__exp45_pair009__s5__f3,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/materialized_17f_512/sources/BLENDER_MOUNTAIN002_00001/mask_frames,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0009_BLENDER_MOUNTAIN002__exp45_pair009__s5__f3/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/step0_baseline_shard3/eval/search/pseudo_search_0009_BLENDER_MOUNTAIN002__exp45_pair009__s5__f3/step0/evidence/raw_output.mp4,0.0,0.0,0.0,0.0,nan,0.0,NO_OBVIOUS_GLOBAL_FOGGING,BASELINE_NOT_APPLICABLE,NO_OBVIOUS_BASELINE_BOUNDARY_BREAK,NO_OBVIOUS_BASELINE_OUTSIDE_DAMAGE,NO_OBVIOUS_BLACK_OR_EMPTY_FRAMES_IN_MONTAGE,BASELINE_REVIEWED,"Codex inspected search and shadow Step0 temporal-strip and midframe contact sheets; baseline is usable as reference, not a quality-positive claim.",step0_baseline,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0009_BLENDER_MOUNTAIN002__exp45_pair009__s5__f3/evidence/temporal_strip_16.jpg,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp46_h20_minimax_pseudosuccess_sft/sft_ladder/_step0_cache/search/pseudo_search_0009_BLENDER_MOUNTAIN002__exp45_pair009__s5__f3/evidence/midframe_review_sheet.jpg
