affected_mean,affected_outside_mean,affected_uses_condition_vs_pseudo_target,boundary_area,component_affected_add_normalized_contribution,component_affected_add_sum,component_boundary_add_normalized_contribution,component_boundary_add_sum,component_far_outside_base_global_normalized_contribution,component_far_outside_base_global_sum,component_mask_add_normalized_contribution,component_mask_add_sum,component_outside_increment_normalized_contribution,component_outside_increment_sum,condition_pseudo_boundary_l1,condition_pseudo_full_l1,condition_pseudo_mask_l1,condition_pseudo_outside_l1,far_outside_region_area,far_outside_region_specific_component_used,global_base_weight_applies_everywhere,global_drift_risk_row,loss_normalized_by_total_weight_sum_times_channels,mask_area,mask_polarity_ok,metric_sampling,outside_area,outside_plus_affected_component_contribution,outside_receives_nonzero_loss,pseudo_gt_boundary_l1,pseudo_gt_full_l1,pseudo_gt_mask_l1,pseudo_gt_outside_l1,pseudo_target_full_video_participates_outside,region_affected_nonzero_normalized_mass,region_affected_nonzero_weight_mean,region_affected_nonzero_weight_sum,region_boundary_normalized_mass,region_boundary_weight_mean,region_boundary_weight_sum,region_far_outside_region_normalized_mass,region_far_outside_region_weight_mean,region_far_outside_region_weight_sum,region_mask_normalized_mass,region_mask_weight_mean,region_mask_weight_sum,region_outside_normalized_mass,region_outside_weight_mean,region_outside_weight_sum,sample_id,source_group,split,split_role,tiny_region_dominates,total_weight_sum,weight_max,weight_mean
0.03178444877266884,0.020972320809960365,True,0.03570556640625,0.08147526656535078,1952.83642578125,0.18305308490569883,4387.5,0.10253475433614329,2457.599853515625,0.08126305324788032,1947.75,0.5516737900153603,13222.76953125,0.1509287804365158,0.025136718526482582,0.25625142455101013,0.016585951671004295,0.8654296875,False,True,True,True,0.03170166015625,True,frames_0_quarter_mid_3quarter_last_spatial_stride4,0.94947509765625,0.7356838109168544,True,0.03699234873056412,0.01733282022178173,0.04288105666637421,0.016128070652484894,True,0.2679624913929033,1.3180068731307983,6422.6474609375,0.2474570256318322,2.0277481079101562,5931.1630859375,0.6361624775400612,0.21507324278354645,15247.8330078125,0.19739570643383028,1.8218215703964233,4731.2705078125,0.7000716273422508,0.2157292515039444,16779.63671875,pseudo_train_0000_BLENDER_DESERT004__exp45_pair000__s4__f6,BLENDER_DESERT004,train,train_batch,False,23968.45703125,3.0299999713897705,0.292583703994751
0.03231344372034073,0.02206903137266636,True,0.03570556640625,0.08271912374913436,1985.338134765625,0.18280521040420752,4387.5,0.10239591072621616,2457.599853515625,0.08115301391790204,1947.75,0.5509267615467808,13222.76953125,0.15027540922164917,0.026273159310221672,0.25077956914901733,0.01794371008872986,0.8654296875,False,True,True,True,0.03170166015625,True,frames_0_quarter_mid_3quarter_last_spatial_stride4,0.94947509765625,0.7360417960221313,True,0.03852522000670433,0.018645484000444412,0.042070161551237106,0.017487578094005585,True,0.26621220345217356,1.3190230131149292,6389.34765625,0.24657175128921455,2.023233413696289,5917.9580078125,0.6380217178839711,0.21599429845809937,15313.1318359375,0.1958635886101547,1.8101322650909424,4700.91357421875,0.7017893166695013,0.2165517956018448,16843.615234375,pseudo_train_0001_BLENDER_DESERT004__exp45_pair001__s0__f6,BLENDER_DESERT004,train,train_batch,False,24000.95703125,3.0299999713897705,0.292980432510376
0.032353293150663376,0.021479442715644836,True,0.03570556640625,0.08281267901105181,1987.786376953125,0.18278655763700205,4387.5,0.10238546262639808,2457.599853515625,0.0811447333646657,1947.75,0.5508705470187174,13222.76953125,0.14991030097007751,0.025163669139146805,0.25268927216529846,0.016706233844161034,0.8654296875,False,True,True,True,0.03170166015625,True,frames_0_quarter_mid_3quarter_last_spatial_stride4,0.94947509765625,0.7360686886561674,True,0.038173507899045944,0.01763158105313778,0.045103322714567184,0.016320081427693367,True,0.2716035012608888,1.2861331701278687,6519.4091796875,0.2472702035127827,2.0291717052459717,5935.3271484375,0.6365115497930632,0.21550503373146057,15278.4453125,0.19717855799111844,1.8224709033966064,4732.95703125,0.7002848065834406,0.21610960364341736,16809.220703125,pseudo_train_0002_BLENDER_DESERT004__exp45_pair002__s1__f6,BLENDER_DESERT004,train,train_batch,False,24003.40625,3.0299999713897705,0.29301032423973083
0.0322253480553627,0.021197551861405373,True,0.03570556640625,0.08251221051956426,1979.92529296875,0.18284645634874575,4387.5,0.10241901409425155,2457.599853515625,0.08117132429704149,1947.75,0.5510510659613056,13222.76953125,0.15157634019851685,0.024937782436609268,0.25498703122138977,0.016403859481215477,0.8654296875,False,True,True,True,0.03170166015625,True,frames_0_quarter_mid_3quarter_last_spatial_stride4,0.94947509765625,0.7359822905751214,True,0.038350485265254974,0.01747727580368519,0.04823866859078407,0.01607111655175686,True,0.27080039196732336,1.2803945541381836,6498.00244140625,0.24763735827242656,2.0315189361572266,5942.19287109375,0.6360421100337806,0.21527555584907532,15262.17578125,0.1976178152550791,1.825932502746582,4741.94677734375,0.6998289395865996,0.21589817106723785,16792.775390625,pseudo_train_0003_BLENDER_DESERT004__exp45_pair003__s11__f6,BLENDER_DESERT004,train,train_batch,False,23995.54296875,3.0299999713897705,0.29291433095932007
0.0333748534321785,0.022434955462813377,True,0.03570556640625,0.08520469279038588,2050.55078125,0.18230984232925496,4387.5,0.10211843687813872,2457.599853515625,0.08093310436394446,1947.75,0.5494338526263849,13222.76953125,0.1542997658252716,0.026481743901968002,0.25986042618751526,0.017801329493522644,0.8654296875,False,True,True,True,0.03170166015625,True,frames_0_quarter_mid_3quarter_last_spatial_stride4,0.94947509765625,0.7367569822949095,True,0.03797240927815437,0.01844445802271366,0.04399143159389496,0.01721794158220291,True,0.2741464776478914,1.2717148065567017,6597.65625,0.2467822483257425,2.0304629802703857,5939.10400390625,0.6365680399419569,0.2160877287387848,15319.755859375,0.19687594344369527,1.824432134628296,4738.05029296875,0.7007745571292693,0.21682623028755188,16864.9609375,pseudo_train_0004_BLENDER_DESERT004__exp45_pair004__s9__f6,BLENDER_DESERT004,train,train_batch,False,24066.171875,3.0299999713897705,0.2937765121459961
0.03244146332144737,0.02179022505879402,True,0.03570556640625,0.08301962791672364,1993.2034912109375,0.1827453238421391,4387.5,0.10236236606384193,2457.599853515625,0.08112642837915132,1947.75,0.5507462792201142,13222.76953125,0.14698664844036102,0.025232253596186638,0.2494819313287735,0.016947954893112183,0.8654296875,False,True,True,True,0.03170166015625,True,frames_0_quarter_mid_3quarter_last_spatial_stride4,0.94947509765625,0.7361282732006799,True,0.04109356924891472,0.017876869067549706,0.04398287832736969,0.016582507640123367,True,0.2655482803074423,1.2853833436965942,6375.50146484375,0.2468709622284842,2.0263524055480957,5927.0810546875,0.6371463224333959,0.21576863527297974,15297.1328125,0.1967995244586605,1.8193780183792114,4724.9248046875,0.7008819267852141,0.21634267270565033,16827.349609375,pseudo_train_0005_BLENDER_DESERT004__exp45_pair005__s10__f6,BLENDER_DESERT004,train,train_batch,False,24008.822265625,3.0299999713897705,0.29307645559310913
0.0300685353577137,0.019583478569984436,True,0.03570556640625,0.07741727139554253,1847.4107666015625,0.18386180506719993,4387.5,0.10298774819379349,2457.599853515625,0.08162206970248174,1947.75,0.5541110596018685,13222.76953125,0.14507032930850983,0.02385830320417881,0.25038793683052063,0.015538784675300121,0.8654296875,False,True,True,True,0.03170166015625,True,frames_0_quarter_mid_3quarter_last_spatial_stride4,0.94947509765625,0.7345160791912045,True,0.03852209821343422,0.01674061268568039,0.049730084836483,0.015254173427820206,True,0.26221824880797573,1.3689175844192505,6257.322265625,0.24781373548519742,2.0217390060424805,5913.5869140625,0.635997168737731,0.2140716016292572,15176.8203125,0.1975774913994843,1.8154785633087158,4714.7978515625,0.6997693215316055,0.21468761563301086,16698.6171875,pseudo_train_0006_BLENDER_DESERT004__exp45_pair006__s2__f6,BLENDER_DESERT004,train,train_batch,False,23863.03125,3.0299999713897705,0.2912967801094055
0.03379049897193909,0.02299264259636402,True,0.03570556640625,0.0861743890573082,2076.088134765625,0.18211660943364685,4387.5,0.10201020003803825,2457.599853515625,0.08084732217080015,1947.75,0.5488514995678135,13222.76953125,0.15297557413578033,0.026679035276174545,0.2565302848815918,0.01815366931259632,0.8654296875,False,True,True,True,0.03170166015625,True,frames_0_quarter_mid_3quarter_last_spatial_stride4,0.94947509765625,0.7370360886631601,True,0.038524333387613297,0.018935514613986015,0.04823867231607437,0.017605405300855637,True,0.2723222153888859,1.2670350074768066,6560.70703125,0.24645592517004927,2.0299296379089355,5937.5439453125,0.6374073223134841,0.21660220623016357,15356.23046875,0.19645778573637163,1.822488784790039,4733.00341796875,0.7013821859408637,0.217244490981102,16897.494140625,pseudo_train_0007_BLENDER_DESERT004__exp45_pair007__s5__f6,BLENDER_DESERT004,train,train_batch,False,24091.70703125,3.0299999713897705,0.294088214635849
0.02388010360300541,0.018297143280506134,True,0.0101318359375,0.07577656024468707,1467.193603515625,0.06430086477924772,1245.0,0.1269283500902869,2457.599853515625,0.022970128201261385,444.75,0.7100241219029159,13747.560546875,0.3021702468395233,0.02044636569917202,0.6543288230895996,0.015666184946894646,0.96634521484375,False,True,True,True,0.00723876953125,True,frames_0_quarter_mid_3quarter_last_spatial_stride4,0.987158203125,0.9127290322378898,True,0.021993856877088547,0.015779990702867508,0.02004210278391838,0.015702582895755768,True,0.12727231644208337,0.5315486788749695,2464.259765625,0.0913041526027859,2.1299283504486084,1767.8404541015625,0.8738164122752271,0.2137226164340973,16918.923828125,0.07018478378299588,2.2916104793548584,1358.925048828125,0.8926376094894616,0.21372288465499878,17283.341796875,pseudo_search_0000_BLENDER_MOUNTAIN002__exp45_pair000__s0__f3,BLENDER_MOUNTAIN002,search,search_batch,False,19362.103515625,3.0299999713897705,0.236353799700737
0.02388010360300541,0.018297143280506134,True,0.0101318359375,0.07577656024468707,1467.193603515625,0.06430086477924772,1245.0,0.1269283500902869,2457.599853515625,0.022970128201261385,444.75,0.7100241219029159,13747.560546875,0.3021702468395233,0.02044636569917202,0.6543288230895996,0.015666184946894646,0.96634521484375,False,True,True,True,0.00723876953125,True,frames_0_quarter_mid_3quarter_last_spatial_stride4,0.987158203125,0.9127290322378898,True,0.021993856877088547,0.015779990702867508,0.02004210278391838,0.015702582895755768,True,0.12727231644208337,0.5315486788749695,2464.259765625,0.0913041526027859,2.1299283504486084,1767.8404541015625,0.8738164122752271,0.2137226164340973,16918.923828125,0.07018478378299588,2.2916104793548584,1358.925048828125,0.8926376094894616,0.21372288465499878,17283.341796875,pseudo_search_0001_BLENDER_MOUNTAIN002__exp45_pair001__s0__f5,BLENDER_MOUNTAIN002,search,search_batch,False,19362.103515625,3.0299999713897705,0.236353799700737
